ID	Num. utterances	Num. tokens	Expression Lexicon Size (ELS)	Expression Variety (EV)	Expression Repetition (ER)	Voc. Overlap	ENTR	L	LMAX
075076_1_tsv	51.0	335.0	57.0	0.1701492537313433	0.47761194029850745	0.4583333333333333	1.5090490457865005	1.6226415094339623	5.0
pair04_01_tsv	21.0	195.0	28.0	0.14358974358974358	0.46153846153846156	0.3709677419354839	1.840515437549099	2.0277777777777777	9.0
pair20_09_tsv	37.0	273.0	40.0	0.14652014652014653	0.43223443223443225	0.29245283018867924	1.316368090638167	1.490909090909091	6.0
101102_4_tsv	52.0	396.0	60.0	0.15151515151515152	0.40404040404040403	0.3504273504273504	1.4283151350620154	1.5568181818181819	5.0
pair16_08_tsv	44.0	248.0	38.0	0.1532258064516129	0.4112903225806452	0.2912621359223301	0.856366921577726	1.2419354838709677	3.0
003004_7_tsv	84.0	553.0	70.0	0.12658227848101267	0.5497287522603979	0.3617021276595745	1.365110245393686	1.5369649805447472	7.0
119120_6_tsv	97.0	544.0	90.0	0.16544117647058823	0.5349264705882353	0.44680851063829785	1.1168625681689286	1.3636363636363635	4.0
pair15_15_tsv	41.0	258.0	34.0	0.13178294573643412	0.4069767441860465	0.32051282051282054	1.2499687468300447	1.4695652173913043	3.0
015016_5_tsv	81.0	475.0	63.0	0.13263157894736843	0.5010526315789474	0.31932773109243695	1.3766418307029225	1.5227272727272727	4.0
009010_7_tsv	60.0	413.0	52.0	0.12590799031476999	0.43825665859564167	0.33043478260869563	1.0939547761613477	1.3455497382198953	4.0
007008_1_tsv	78.0	431.0	52.0	0.12064965197215777	0.4988399071925754	0.3178294573643411	0.6978170499299466	1.1724137931034482	3.0
009010_1_tsv	57.0	400.0	66.0	0.165	0.5575	0.4298245614035088	1.104362085567059	1.3628318584070795	3.0
pair14_08_tsv	78.0	527.0	58.0	0.11005692599620494	0.45351043643263755	0.32575757575757575	0.9759047669281478	1.2927756653992395	3.0
109110_16_tsv	89.0	805.0	89.0	0.11055900621118013	0.5105590062111801	0.4095744680851064	0.901495678316503	1.2546296296296295	4.0
003004_6_tsv	80.0	535.0	79.0	0.14766355140186915	0.5214953271028038	0.3925925925925926	1.555871197812897	1.6414342629482073	7.0
pair10_02_tsv	31.0	185.0	25.0	0.13513513513513514	0.4	0.2878787878787879	1.2360982217102436	1.5	4.0
053054_11_tsv	97.0	693.0	100.0	0.1443001443001443	0.5339105339105339	0.38414634146341464	1.3039519038637017	1.4666666666666666	4.0
003004_11_tsv	83.0	530.0	81.0	0.15283018867924528	0.48867924528301887	0.36231884057971014	1.2901712201659385	1.4817518248175183	4.0
pair05_03_tsv	31.0	157.0	20.0	0.12738853503184713	0.37579617834394907	0.22972972972972974	0.8300045199825848	1.2238805970149254	3.0
081082_10_tsv	100.0	620.0	93.0	0.15	0.532258064516129	0.4013605442176871	1.4055677887391291	1.5286624203821657	5.0
035036_8_tsv	47.0	337.0	38.0	0.11275964391691394	0.31750741839762614	0.27522935779816515	0.9923218723828202	1.3214285714285714	5.0
077078_4_tsv	99.0	575.0	77.0	0.13391304347826086	0.47304347826086957	0.36419753086419754	1.0730811743385675	1.3453947368421053	5.0
141142_5_tsv	70.0	395.0	56.0	0.14177215189873418	0.4911392405063291	0.3185840707964602	1.2226741625678215	1.4183673469387754	4.0
pair22_10_tsv	37.0	195.0	33.0	0.16923076923076924	0.39487179487179486	0.3108108108108108	1.1147708160622274	1.3956043956043955	6.0
pair05_16_tsv	67.0	372.0	54.0	0.14516129032258066	0.489247311827957	0.358974358974359	1.0249287463264867	1.3333333333333333	6.0
063064_3_tsv	38.0	284.0	48.0	0.16901408450704225	0.4154929577464789	0.4166666666666667	1.3892682657994555	1.5338345864661653	4.0
051052_4_tsv	60.0	459.0	71.0	0.15468409586056645	0.5076252723311547	0.3671875	1.3757185490160428	1.5263157894736843	5.0
041042_3_tsv	92.0	559.0	85.0	0.1520572450805009	0.5420393559928444	0.3933333333333333	1.2643047193162835	1.4467353951890034	5.0
047048_8_tsv	75.0	506.0	82.0	0.16205533596837945	0.4762845849802372	0.4198473282442748	1.3937388884766895	1.5215686274509803	5.0
043044_3_tsv	62.0	532.0	83.0	0.15601503759398497	0.5413533834586466	0.41134751773049644	1.2888688381066444	1.4589041095890412	5.0
pair18_09_tsv	33.0	219.0	30.0	0.136986301369863	0.3561643835616438	0.36231884057971014	1.5315853781069422	1.6818181818181819	7.0
pair14_01_tsv	31.0	142.0	20.0	0.14084507042253522	0.47183098591549294	0.2830188679245283	1.41165020525681	1.625	3.0
049050_4_tsv	75.0	397.0	53.0	0.13350125944584382	0.47858942065491183	0.4117647058823529	1.3919512408413452	1.549222797927461	4.0
007008_2_tsv	94.0	469.0	76.0	0.16204690831556504	0.5287846481876333	0.4251968503937008	1.2276868548795175	1.4337349397590362	4.0
037038_10_tsv	68.0	488.0	65.0	0.13319672131147542	0.45901639344262296	0.3769230769230769	1.198701517999762	1.403361344537815	4.0
pair12_08_tsv	16.0	95.0	12.0	0.12631578947368421	0.17894736842105263	0.22916666666666666	1.1639904575514164	1.48	4.0
065066_9_tsv	81.0	391.0	66.0	0.16879795396419436	0.5370843989769821	0.4351851851851852	1.0210195550891772	1.3169642857142858	4.0
053054_7_tsv	64.0	337.0	46.0	0.13649851632047477	0.43026706231454004	0.3584905660377358	1.095305171861273	1.344632768361582	4.0
099100_9_tsv	88.0	599.0	81.0	0.1352253756260434	0.4791318864774624	0.38926174496644295	1.3593522875759514	1.4983498349834983	5.0
pair16_16_tsv	53.0	300.0	37.0	0.12333333333333334	0.4266666666666667	0.27927927927927926	0.8369513687162552	1.2269503546099292	3.0
003004_10_tsv	62.0	445.0	64.0	0.14382022471910114	0.4786516853932584	0.3358208955223881	1.4028739060455002	1.5343137254901962	6.0
097098_13_tsv	83.0	535.0	58.0	0.10841121495327102	0.42429906542056073	0.30344827586206896	1.048389826089259	1.3320754716981131	3.0
145146_12_tsv	86.0	466.0	63.0	0.1351931330472103	0.51931330472103	0.41379310344827586	1.1514450228771402	1.41015625	4.0
053054_1_tsv	80.0	468.0	61.0	0.13034188034188035	0.5833333333333334	0.423728813559322	0.9968016004183785	1.3099630996309963	5.0
pair07_09_tsv	29.0	267.0	25.0	0.09363295880149813	0.30711610486891383	0.21505376344086022	0.7339067389989519	1.184782608695652	3.0
127128_15_tsv	78.0	530.0	61.0	0.11509433962264151	0.5150943396226415	0.3333333333333333	1.105768772788915	1.3518518518518519	4.0
101102_6_tsv	59.0	395.0	67.0	0.16962025316455695	0.4253164556962025	0.3968253968253968	1.1568861547424043	1.3877551020408163	6.0
137138_1_tsv	60.0	420.0	61.0	0.14523809523809525	0.4380952380952381	0.3333333333333333	1.3967758667423138	1.543010752688172	6.0
043044_12_tsv	66.0	587.0	85.0	0.14480408858603067	0.49744463373083475	0.3825503355704698	1.2173341698141222	1.4452296819787986	7.0
pair04_13_tsv	35.0	235.0	30.0	0.1276595744680851	0.4297872340425532	0.30864197530864196	0.9970291908201538	1.3035714285714286	4.0
pair05_02_tsv	34.0	135.0	20.0	0.14814814814814814	0.45185185185185184	0.26666666666666666	1.0141633875034972	1.3134328358208955	3.0
pair04_09_tsv	67.0	430.0	67.0	0.1558139534883721	0.4186046511627907	0.3228346456692913	1.3368880522395787	1.4813084112149533	5.0
055056_9_tsv	142.0	726.0	112.0	0.15426997245179064	0.5330578512396694	0.3882978723404255	1.202321483545174	1.4068627450980393	6.0
041042_12_tsv	75.0	527.0	73.0	0.13851992409867173	0.4819734345351044	0.3671875	1.3829120842712381	1.5145985401459854	5.0
007008_11_tsv	87.0	500.0	62.0	0.124	0.53	0.36496350364963503	0.87229608953893	1.2426470588235294	3.0
075076_2_tsv	83.0	552.0	93.0	0.16847826086956522	0.5253623188405797	0.4793388429752066	1.3920819156800612	1.5230263157894737	6.0
pair23_16_tsv	50.0	264.0	35.0	0.13257575757575757	0.4318181818181818	0.3368421052631579	1.105799874481802	1.4035087719298245	7.0
047048_7_tsv	58.0	340.0	48.0	0.1411764705882353	0.4264705882352941	0.3465346534653465	1.295257750320546	1.4615384615384615	4.0
pair10_14_tsv	34.0	178.0	28.0	0.15730337078651685	0.37640449438202245	0.28169014084507044	1.3638545149039958	1.5466666666666666	5.0
077078_13_tsv	74.0	479.0	72.0	0.15031315240083507	0.5219206680584552	0.3870967741935484	1.367529619245998	1.5222672064777327	4.0
017018_8_tsv	58.0	393.0	53.0	0.13486005089058525	0.48854961832061067	0.3384615384615385	1.1091441231537233	1.3618090452261307	4.0
063064_12_tsv	59.0	420.0	63.0	0.15	0.46190476190476193	0.3865546218487395	1.3168905393783514	1.5047619047619047	4.0
065066_13_tsv	61.0	299.0	43.0	0.14381270903010032	0.43812709030100333	0.31313131313131315	1.0212877308312458	1.3154362416107384	5.0
003004_1_tsv	66.0	370.0	58.0	0.15675675675675677	0.5054054054054054	0.40186915887850466	1.4677552290041431	1.5777777777777777	5.0
pair12_15_tsv	18.0	72.0	12.0	0.16666666666666666	0.2777777777777778	0.2647058823529412	1.7427376486136672	1.85	4.0
051052_2_tsv	61.0	402.0	58.0	0.14427860696517414	0.5049751243781094	0.4051724137931034	0.9966878625805146	1.3103448275862069	5.0
pair13_08_tsv	35.0	234.0	27.0	0.11538461538461539	0.33760683760683763	0.29333333333333333	0.9838452583577753	1.297029702970297	3.0
011012_13_tsv	81.0	788.0	129.0	0.16370558375634517	0.549492385786802	0.5419847328244275	1.7451117345385276	1.78239608801956	6.0
119120_2_tsv	85.0	505.0	82.0	0.16237623762376238	0.4594059405940594	0.4	1.2553658158539995	1.452	4.0
069070_7_tsv	59.0	314.0	47.0	0.14968152866242038	0.5127388535031847	0.4090909090909091	1.5243204516178286	1.6193548387096774	6.0
pair13_11_tsv	77.0	541.0	63.0	0.11645101663585952	0.4491682070240296	0.33088235294117646	1.3327366521836355	1.5040322580645162	6.0
045046_7_tsv	44.0	335.0	58.0	0.17313432835820897	0.5164179104477612	0.43956043956043955	1.5449722715839913	1.6329113924050633	6.0
pair22_15_tsv	25.0	170.0	27.0	0.1588235294117647	0.45294117647058824	0.38333333333333336	1.332898595140569	1.5128205128205128	4.0
007008_10_tsv	87.0	457.0	51.0	0.11159737417943107	0.47045951859956237	0.3076923076923077	0.8194060023145477	1.219298245614035	3.0
pair07_05_tsv	16.0	121.0	17.0	0.14049586776859505	0.2396694214876033	0.21818181818181817	1.0523288694694262	1.435897435897436	4.0
pair14_15_tsv	45.0	252.0	33.0	0.13095238095238096	0.38095238095238093	0.32954545454545453	0.9678551054512813	1.2946428571428572	4.0
pair23_11_tsv	36.0	165.0	23.0	0.1393939393939394	0.3575757575757576	0.2777777777777778	0.9638529292611744	1.3076923076923077	3.0
043044_8_tsv	84.0	682.0	107.0	0.15689149560117302	0.501466275659824	0.48226950354609927	1.4363761437486913	1.546742209631728	5.0
121122_14_tsv	61.0	331.0	54.0	0.16314199395770393	0.48338368580060426	0.422680412371134	1.1106953776036523	1.3615819209039548	4.0
pair10_04_tsv	27.0	165.0	21.0	0.12727272727272726	0.4	0.2903225806451613	1.1945783209032257	1.4242424242424243	3.0
067068_3_tsv	42.0	260.0	48.0	0.18461538461538463	0.4807692307692308	0.4157303370786517	1.177507910652221	1.4153846153846155	4.0
035036_5_tsv	46.0	302.0	52.0	0.17218543046357615	0.40728476821192056	0.3925233644859813	1.4298689066062054	1.5703703703703704	4.0
pair20_12_tsv	24.0	179.0	22.0	0.12290502793296089	0.3128491620111732	0.21875	1.1484909584794187	1.492063492063492	4.0
035036_16_tsv	49.0	340.0	48.0	0.1411764705882353	0.4088235294117647	0.32407407407407407	1.2475979172262985	1.4458598726114649	5.0
039040_1_tsv	61.0	455.0	62.0	0.13626373626373625	0.5010989010989011	0.36936936936936937	1.3695484101666038	1.5109170305676856	4.0
pair13_15_tsv	46.0	317.0	46.0	0.14511041009463724	0.47318611987381703	0.3541666666666667	1.0127569932720697	1.3121019108280254	3.0
011012_1_tsv	66.0	566.0	93.0	0.16431095406360424	0.5212014134275619	0.5636363636363636	1.6462284492715522	1.7241379310344827	6.0
pair20_16_tsv	24.0	200.0	27.0	0.135	0.435	0.28169014084507044	1.593079723593073	1.8142857142857143	5.0
pair15_05_tsv	51.0	310.0	40.0	0.12903225806451613	0.3774193548387097	0.3269230769230769	1.2701476563107879	1.4485294117647058	4.0
pair11_10_tsv	32.0	180.0	22.0	0.12222222222222222	0.3611111111111111	0.25609756097560976	0.744866173833546	1.1891891891891893	3.0
pair11_16_tsv	41.0	290.0	33.0	0.11379310344827587	0.49310344827586206	0.32142857142857145	1.2424934139756536	1.474074074074074	4.0
037038_13_tsv	50.0	296.0	42.0	0.14189189189189189	0.34797297297297297	0.32432432432432434	0.9673679109418822	1.330935251798561	4.0
141142_13_tsv	64.0	397.0	61.0	0.15365239294710328	0.5390428211586902	0.46078431372549017	1.4109362093085234	1.5532994923857868	6.0
013014_7_tsv	104.0	657.0	104.0	0.1582952815829528	0.5235920852359208	0.4397163120567376	1.5417904105798803	1.6335403726708075	7.0
057058_13_tsv	87.0	497.0	80.0	0.16096579476861167	0.5372233400402414	0.475	1.2523360678268012	1.4280575539568345	5.0
003004_15_tsv	71.0	407.0	63.0	0.1547911547911548	0.4619164619164619	0.36065573770491804	1.338716552033718	1.4951456310679612	4.0
141142_9_tsv	104.0	618.0	86.0	0.13915857605177995	0.5420711974110033	0.3958333333333333	1.1581452032859796	1.4059701492537313	4.0
pair12_16_tsv	25.0	160.0	29.0	0.18125	0.2625	0.2857142857142857	1.3677260925761276	1.540983606557377	5.0
119120_13_tsv	118.0	657.0	97.0	0.1476407914764079	0.5083713850837138	0.3987341772151899	1.192616763645845	1.3976261127596439	5.0
097098_14_tsv	77.0	486.0	68.0	0.13991769547325103	0.44238683127572015	0.3333333333333333	1.0240590129024876	1.3291139240506329	7.0
045046_6_tsv	52.0	386.0	58.0	0.15025906735751296	0.47150259067357514	0.36283185840707965	1.5069959869031684	1.6294117647058823	4.0
081082_15_tsv	52.0	282.0	38.0	0.1347517730496454	0.48936170212765956	0.28125	0.9176396970639682	1.2647058823529411	3.0
047048_14_tsv	79.0	450.0	69.0	0.15333333333333332	0.49333333333333335	0.42016806722689076	1.2280456652816742	1.4229249011857708	6.0
pair09_16_tsv	43.0	283.0	45.0	0.15901060070671377	0.4381625441696113	0.35714285714285715	1.007229629121001	1.3146853146853146	3.0
pair04_06_tsv	36.0	296.0	46.0	0.1554054054054054	0.42905405405405406	0.3614457831325301	1.3401098876683035	1.525179856115108	5.0
043044_1_tsv	64.0	488.0	74.0	0.15163934426229508	0.5020491803278688	0.41732283464566927	1.2523850547606932	1.4426877470355732	6.0
127128_14_tsv	98.0	741.0	114.0	0.15384615384615385	0.5290148448043185	0.39204545454545453	1.3197706290710125	1.4776119402985075	4.0
043044_2_tsv	80.0	633.0	99.0	0.15639810426540285	0.5007898894154819	0.4266666666666667	1.3366760199933987	1.481818181818182	5.0
027028_10_tsv	67.0	469.0	61.0	0.1300639658848614	0.39019189765458423	0.36885245901639346	1.1640245322069298	1.3856502242152466	5.0
pair10_11_tsv	26.0	173.0	25.0	0.14450867052023122	0.3988439306358382	0.3508771929824561	1.4142493293286247	1.6133333333333333	5.0
143144_13_tsv	102.0	704.0	119.0	0.1690340909090909	0.5568181818181818	0.475	1.4255356479883499	1.5511811023622046	7.0
051052_9_tsv	89.0	594.0	93.0	0.15656565656565657	0.5454545454545454	0.4228187919463087	1.2077314133805177	1.4072948328267476	4.0
pair17_14_tsv	23.0	136.0	17.0	0.125	0.33088235294117646	0.2653061224489796	1.0746456504042152	1.411764705882353	5.0
pair20_04_tsv	24.0	157.0	22.0	0.14012738853503184	0.34394904458598724	0.26153846153846155	1.4898326763716518	1.6545454545454545	6.0
pair23_02_tsv	55.0	208.0	27.0	0.12980769230769232	0.46153846153846156	0.2857142857142857	1.143241600198651	1.372340425531915	4.0
107108_9_tsv	81.0	629.0	101.0	0.16057233704292528	0.5596184419713831	0.4421768707482993	1.324525501607629	1.4749262536873156	5.0
pair04_14_tsv	38.0	241.0	37.0	0.15352697095435686	0.35684647302904565	0.29545454545454547	0.9774507822511853	1.309090909090909	5.0
123124_5_tsv	100.0	490.0	76.0	0.15510204081632653	0.5061224489795918	0.40559440559440557	0.9695802564057281	1.28719723183391	5.0
045046_8_tsv	60.0	453.0	70.0	0.1545253863134658	0.5011037527593819	0.3951612903225806	1.2946579757348742	1.4862385321100917	7.0
013014_15_tsv	189.0	1166.0	168.0	0.14408233276157806	0.5711835334476844	0.48258706467661694	1.3833247286420163	1.5210843373493976	7.0
123124_3_tsv	83.0	364.0	47.0	0.12912087912087913	0.5384615384615384	0.3838383838383838	1.0346959163853304	1.3548387096774193	5.0
pair18_02_tsv	32.0	178.0	21.0	0.11797752808988764	0.43258426966292135	0.2459016393442623	1.220229197715677	1.4647887323943662	4.0
057058_1_tsv	101.0	503.0	75.0	0.14910536779324055	0.5427435387673957	0.42735042735042733	1.3350202919443759	1.5078740157480315	6.0
137138_9_tsv	93.0	701.0	97.0	0.1383737517831669	0.5520684736091298	0.4129032258064516	1.17296752987269	1.383419689119171	5.0
051052_13_tsv	68.0	487.0	70.0	0.1437371663244353	0.5379876796714579	0.41379310344827586	1.348447399866466	1.5	4.0
153154_16_tsv	85.0	727.0	110.0	0.15130674002751032	0.4676753782668501	0.38323353293413176	1.3493521094899605	1.4878048780487805	5.0
pair05_13_tsv	20.0	76.0	11.0	0.14473684210526316	0.3026315789473684	0.2391304347826087	0.9255008230823549	1.2758620689655173	3.0
pair09_12_tsv	22.0	137.0	22.0	0.16058394160583941	0.2846715328467153	0.2459016393442623	1.2758147704682057	1.4807692307692308	3.0
019020_2_tsv	63.0	466.0	70.0	0.15021459227467812	0.4592274678111588	0.3939393939393939	1.2819263291932819	1.4658119658119657	4.0
107108_16_tsv	69.0	617.0	91.0	0.14748784440842788	0.520259319286872	0.42105263157894735	1.3330352507201948	1.485342019543974	4.0
063064_9_tsv	87.0	533.0	79.0	0.14821763602251406	0.5534709193245778	0.4166666666666667	1.0489151569318613	1.3506493506493507	6.0
pair08_06_tsv	51.0	287.0	39.0	0.13588850174216027	0.43205574912891986	0.34065934065934067	1.0901865767348595	1.3478260869565217	4.0
025026_1_tsv	30.0	315.0	55.0	0.1746031746031746	0.4888888888888889	0.46511627906976744	1.7030027885899557	1.7682119205298013	5.0
pair20_15_tsv	39.0	220.0	33.0	0.15	0.41363636363636364	0.27848101265822783	1.2902875567925043	1.4943820224719102	3.0
069070_16_tsv	55.0	381.0	64.0	0.1679790026246719	0.5433070866141733	0.4742268041237113	1.7373295925544958	1.8045977011494252	7.0
069070_10_tsv	63.0	439.0	73.0	0.1662870159453303	0.49430523917995445	0.4392523364485981	1.4969034022756795	1.6604651162790698	7.0
057058_15_tsv	88.0	456.0	73.0	0.1600877192982456	0.5789473684210527	0.4576271186440678	1.262217241100782	1.437984496124031	6.0
pair13_03_tsv	46.0	340.0	45.0	0.1323529411764706	0.4	0.3333333333333333	1.0447336965441034	1.3533333333333333	3.0
037038_9_tsv	61.0	342.0	52.0	0.15204678362573099	0.4093567251461988	0.36134453781512604	0.942458498733906	1.2804232804232805	4.0
017018_9_tsv	67.0	552.0	70.0	0.12681159420289856	0.4782608695652174	0.33544303797468356	1.4223232944110893	1.5675675675675675	6.0
pair07_11_tsv	32.0	247.0	27.0	0.10931174089068826	0.26720647773279355	0.27710843373493976	0.9946063738258202	1.3103448275862069	4.0
077078_5_tsv	84.0	623.0	88.0	0.14125200642054575	0.43980738362760835	0.3708609271523179	1.291877360784762	1.4622641509433962	6.0
021022_11_tsv	71.0	750.0	124.0	0.16533333333333333	0.556	0.512987012987013	1.4849896052982825	1.5885416666666667	5.0
047048_16_tsv	69.0	411.0	57.0	0.1386861313868613	0.48418491484184917	0.3629032258064516	1.034534910034958	1.3155339805825244	4.0
pair18_10_tsv	24.0	151.0	20.0	0.13245033112582782	0.40397350993377484	0.3	1.3906811006979505	1.5245901639344261	4.0
pair08_01_tsv	31.0	165.0	23.0	0.1393939393939394	0.5696969696969697	0.44	1.2955065567030244	1.5432098765432098	4.0
pair18_06_tsv	18.0	99.0	15.0	0.15151515151515152	0.3333333333333333	0.2653061224489796	1.1522344513156102	1.4210526315789473	4.0
099100_11_tsv	81.0	505.0	80.0	0.15841584158415842	0.500990099009901	0.46956521739130436	1.4888512458459229	1.5849802371541502	5.0
017018_15_tsv	74.0	535.0	83.0	0.15514018691588785	0.5214953271028038	0.40397350993377484	1.1239559980597753	1.3617747440273038	4.0
pair04_10_tsv	30.0	261.0	29.0	0.1111111111111111	0.41379310344827586	0.25842696629213485	1.331850191022004	1.511111111111111	4.0
131132_8_tsv	118.0	661.0	90.0	0.1361573373676248	0.5869894099848714	0.38323353293413176	0.9345125193496804	1.2755905511811023	3.0
131132_12_tsv	105.0	583.0	67.0	0.11492281303602059	0.5317324185248714	0.3422818791946309	0.8136335476706038	1.2246153846153847	4.0
003004_3_tsv	59.0	327.0	42.0	0.12844036697247707	0.4648318042813456	0.3157894736842105	0.8741178947810739	1.2484472049689441	3.0
037038_5_tsv	45.0	285.0	49.0	0.17192982456140352	0.4245614035087719	0.43956043956043955	1.2474736878816277	1.4335664335664335	4.0
pair08_09_tsv	99.0	590.0	79.0	0.13389830508474576	0.4745762711864407	0.3767123287671233	1.1933497072426698	1.4068965517241379	5.0
pair08_05_tsv	40.0	218.0	26.0	0.11926605504587157	0.42201834862385323	0.2987012987012987	0.7957233595571859	1.2736842105263158	6.0
065066_16_tsv	59.0	325.0	50.0	0.15384615384615385	0.49230769230769234	0.3564356435643564	0.9022211781565675	1.2598870056497176	4.0
pair17_16_tsv	30.0	169.0	23.0	0.13609467455621302	0.40828402366863903	0.3235294117647059	1.285041088268707	1.5606060606060606	5.0
067068_14_tsv	80.0	520.0	92.0	0.17692307692307693	0.5173076923076924	0.4166666666666667	1.1971315806426739	1.3992805755395683	5.0
pair11_04_tsv	40.0	259.0	34.0	0.13127413127413126	0.5135135135135135	0.32941176470588235	1.4278501585676995	1.565217391304348	4.0
pair15_12_tsv	34.0	296.0	45.0	0.15202702702702703	0.527027027027027	0.38461538461538464	1.6600350059488935	1.75	8.0
pair10_10_tsv	41.0	318.0	42.0	0.1320754716981132	0.4591194968553459	0.308411214953271	1.1099620495288602	1.38	3.0
pair24_07_tsv	25.0	170.0	19.0	0.11176470588235295	0.35294117647058826	0.22972972972972974	0.6180038597674269	1.1764705882352942	4.0
pair17_09_tsv	27.0	137.0	20.0	0.145985401459854	0.34306569343065696	0.2982456140350877	1.0578537675428052	1.3387096774193548	3.0
055056_16_tsv	113.0	696.0	102.0	0.14655172413793102	0.5229885057471264	0.3684210526315789	1.3419874339586755	1.488826815642458	7.0
145146_9_tsv	125.0	709.0	119.0	0.16784203102961917	0.5669957686882934	0.423841059602649	1.380532579697114	1.508641975308642	5.0
017018_2_tsv	53.0	360.0	60.0	0.16666666666666666	0.4888888888888889	0.39473684210526316	1.308321533099552	1.4702702702702704	5.0
047048_4_tsv	80.0	442.0	83.0	0.18778280542986425	0.5203619909502263	0.4583333333333333	1.3192751639982774	1.4767932489451476	6.0
119120_3_tsv	68.0	320.0	49.0	0.153125	0.446875	0.38181818181818183	1.0214801762574537	1.3197278911564625	3.0
081082_4_tsv	56.0	423.0	63.0	0.14893617021276595	0.5035460992907801	0.35398230088495575	1.3847077840965452	1.54	6.0
007008_13_tsv	72.0	384.0	50.0	0.13020833333333334	0.4557291666666667	0.34959349593495936	0.8469254692166591	1.235	3.0
065066_7_tsv	46.0	198.0	32.0	0.16161616161616163	0.46464646464646464	0.33783783783783783	1.339186514475478	1.5164835164835164	5.0
119120_16_tsv	96.0	585.0	90.0	0.15384615384615385	0.5128205128205128	0.42857142857142855	1.0308896709970854	1.312883435582822	4.0
015016_7_tsv	71.0	457.0	84.0	0.1838074398249453	0.5032822757111597	0.5047619047619047	1.6319374108792775	1.7105263157894737	5.0
109110_10_tsv	64.0	561.0	82.0	0.14616755793226383	0.49019607843137253	0.4012345679012346	0.8602105684421644	1.2516556291390728	5.0
067068_7_tsv	69.0	505.0	81.0	0.1603960396039604	0.44554455445544555	0.3973509933774834	1.3586357982761244	1.4979757085020242	6.0
135136_13_tsv	53.0	366.0	55.0	0.15027322404371585	0.4726775956284153	0.40404040404040403	1.5418872582673262	1.6385542168674698	5.0
067068_1_tsv	50.0	387.0	68.0	0.17571059431524547	0.4780361757105943	0.4262295081967213	0.92962891740771	1.273972602739726	4.0
pair07_12_tsv	26.0	190.0	24.0	0.12631578947368421	0.45263157894736844	0.3548387096774194	0.9896424909669681	1.3294117647058823	3.0
021022_8_tsv	63.0	689.0	120.0	0.1741654571843251	0.5587808417997098	0.44785276073619634	1.4613543456794893	1.569482288828338	5.0
pair23_15_tsv	33.0	152.0	22.0	0.14473684210526316	0.35526315789473684	0.30303030303030304	1.3460118684902465	1.5	4.0
007008_12_tsv	74.0	436.0	54.0	0.12385321100917432	0.5068807339449541	0.3412698412698413	0.9734797268654526	1.2916666666666667	4.0
pair16_13_tsv	31.0	193.0	29.0	0.15025906735751296	0.40932642487046633	0.34615384615384615	1.0306397905676914	1.3707865168539326	6.0
pair16_10_tsv	37.0	223.0	28.0	0.12556053811659193	0.37668161434977576	0.24210526315789474	0.653839880626333	1.1683168316831682	2.0
101102_7_tsv	48.0	352.0	59.0	0.16761363636363635	0.48011363636363635	0.4144144144144144	1.250885502152955	1.4488636363636365	5.0
037038_7_tsv	46.0	307.0	46.0	0.1498371335504886	0.46905537459283386	0.3877551020408163	1.2528254453906582	1.4324324324324325	5.0
pair12_09_tsv	26.0	128.0	16.0	0.125	0.375	0.23728813559322035	1.3246095799115578	1.5208333333333333	3.0
097098_6_tsv	72.0	505.0	75.0	0.1485148514851485	0.4277227722772277	0.3270440251572327	1.1373163809201234	1.3858267716535433	3.0
pair24_01_tsv	21.0	169.0	21.0	0.1242603550295858	0.3727810650887574	0.2711864406779661	1.076558954270154	1.3432835820895523	4.0
pair23_10_tsv	48.0	302.0	40.0	0.13245033112582782	0.4271523178807947	0.3146067415730337	0.977134287163136	1.2925170068027212	3.0
027028_12_tsv	54.0	477.0	67.0	0.14046121593291405	0.469601677148847	0.3790322580645161	1.1346686014763716	1.3651452282157677	4.0
027028_2_tsv	76.0	537.0	78.0	0.1452513966480447	0.5121042830540037	0.3971631205673759	1.0382125328847667	1.3161512027491409	4.0
107108_13_tsv	70.0	581.0	86.0	0.14802065404475043	0.4784853700516351	0.3698630136986301	1.3189143120432614	1.4758620689655173	5.0
pair21_04_tsv	31.0	184.0	23.0	0.125	0.391304347826087	0.24050632911392406	1.0486411283061199	1.4078947368421053	3.0
045046_16_tsv	63.0	484.0	60.0	0.12396694214876033	0.5144628099173554	0.352	1.237778644239635	1.4683544303797469	5.0
145146_14_tsv	130.0	737.0	109.0	0.14789687924016282	0.6065128900949797	0.43125	0.9898531377961747	1.312087912087912	4.0
081082_5_tsv	48.0	247.0	37.0	0.14979757085020243	0.4048582995951417	0.4074074074074074	1.1619451516212398	1.4	3.0
041042_5_tsv	61.0	429.0	60.0	0.13986013986013987	0.4731934731934732	0.40869565217391307	1.1945350424952648	1.4223300970873787	3.0
pair12_12_tsv	29.0	108.0	16.0	0.14814814814814814	0.2962962962962963	0.2222222222222222	0.5916727785823274	1.1428571428571428	2.0
143144_8_tsv	163.0	1125.0	145.0	0.1288888888888889	0.584	0.3953488372093023	1.3957504252510198	1.525337837837838	5.0
097098_16_tsv	92.0	710.0	82.0	0.11549295774647887	0.47464788732394364	0.28804347826086957	1.245934567779219	1.4244186046511629	5.0
pair10_13_tsv	24.0	184.0	23.0	0.125	0.44565217391304346	0.2923076923076923	1.2202873632899367	1.4430379746835442	3.0
